user_id	inter_seq	scene	cat	target	pred_path
3880	[55, 56, 57, 58]	2	2	61	[59, 61]
122	[55]	0	1	62	[56, 57, 58, 59, 60, 61, 62]
1834	[55, 56, 57, 58]	2	2	60	[59, 60]
229	[55, 56]	0	4	61	[57, 58, 59, 60, 61]
3725	[55]	1	2	62	[56, 57, 62]
2318	[55]	2	1	62	[57, 59, 56, 60, 58, 61, 62]
4321	[55, 56]	1	2	59	[57, 58, 59]
382	[55, 56, 57, 58]	0	0	60	[59, 60]
2320	[55, 56, 57, 58]	2	2	63	[59, 60, 61, 63]
511	[55]	3	2	58	[57, 59, 58]
2241	[55, 56]	2	2	61	[57, 58, 59, 60, 61]
3760	[56]	1	2	58	[55, 57, 58]
1277	[55]	3	0	56	[56]
655	[56, 55]	0	4	60	[57, 58, 59, 62, 60]
452	[55, 57]	3	1	59	[56, 59]
2160	[55, 56, 57]	2	3	63	[58, 59, 60, 61, 63]
195	[55, 57, 56, 59, 58, 60]	0	0	61	[61]
1789	[55, 56, 57, 61, 58, 59]	2	3	60	[60]
1610	[60]	1	2	63	[63]
2601	[56]	1	4	57	[55, 57]
1202	[57]	3	0	60	[55, 60]
1347	[55, 58, 56]	3	2	57	[57]
1246	[55, 59]	3	2	56	[56]
1964	[56]	2	2	63	[55, 57, 58, 59, 60, 61, 63]
2201	[55, 56, 57, 58]	2	2	61	[59, 60, 61]
749	[55, 57]	3	3	56	[56]
72	[55, 56, 57, 58, 59]	0	4	61	[60, 61]
3286	[55]	1	2	56	[56]
484	[55]	3	1	56	[56]
2345	[62]	2	0	60	[56, 55, 57, 58, 59, 60]
4312	[55]	1	2	56	[56]
825	[55, 56, 57, 58, 59, 60]	0	0	62	[61, 62]
294	[55]	3	0	58	[56, 57, 58]
509	[59]	3	0	57	[55, 57]
2038	[55, 56]	2	1	60	[57, 61, 59, 58, 60]
1959	[55, 57, 56, 58]	2	2	63	[59, 63]
4334	[55, 56, 57]	1	2	59	[58, 59]
2418	[55, 56]	2	0	61	[62, 60, 57, 59, 58, 61]
1868	[55, 57, 56, 58, 59, 60]	2	3	61	[61]
456	[55, 56, 57, 59, 58]	0	1	62	[60, 61, 62]
276	[55, 56, 57, 58, 59]	0	4	62	[60, 61, 62]
3801	[58]	1	2	59	[59]
1948	[55, 56, 57]	2	0	62	[58, 59, 60, 61, 62]
3173	[56, 55, 57]	1	2	58	[58]
2071	[56, 55, 57, 58, 59, 60]	2	4	61	[61]
2240	[56, 55, 57, 58]	2	4	60	[59, 63, 61, 60]
320	[55]	0	4	61	[56, 57, 58, 59, 60, 61]
474	[56, 55]	3	3	58	[57, 58]
725	[56, 55]	0	3	61	[57, 58, 59, 60, 61]
115	[55]	0	4	62	[56, 57, 58, 59, 60, 61, 62]
1888	[55, 56, 57, 58, 59]	2	3	61	[60, 61]
2526	[55, 58]	1	1	57	[56, 57]
2665	[62]	1	0	60	[60]
68	[55, 56]	0	2	61	[57, 58, 59, 60, 61]
1686	[55, 56, 57, 58, 59]	2	0	61	[63, 62, 61]
601	[56, 55, 57, 58]	0	0	61	[60, 59, 61]
1718	[55, 56, 57, 58, 59, 60, 63]	2	2	61	[61]
1820	[55, 56, 57]	1	3	58	[58]
487	[55, 56, 57, 58, 60]	0	2	61	[59, 61]
3877	[58, 55]	1	2	57	[56, 57]
335	[55, 56, 57]	0	1	62	[58, 59, 60, 61, 62]
1737	[55]	1	1	56	[56]
2534	[62, 56, 55, 61, 58]	2	2	60	[57, 59, 60]
2518	[55, 57, 58, 59]	1	4	60	[60]
2012	[55]	1	3	60	[57, 58, 59, 60]
183	[55, 56, 57, 58]	0	0	62	[59, 60, 61, 62]
255	[56, 55, 57, 58]	0	0	61	[59, 60, 61]
1651	[55]	1	1	57	[56, 57]
3733	[55]	1	2	59	[59]
2504	[55]	1	2	59	[56, 57, 58, 59]
1659	[55, 56, 57, 58]	2	1	61	[59, 60, 63, 61]
1997	[56, 55, 57, 58]	2	2	63	[59, 60, 61, 63]
1677	[55, 56, 57, 58, 59, 60]	2	2	61	[61]
1856	[55]	1	2	58	[56, 57, 58]
148	[56, 55]	0	3	60	[57, 58, 62, 59, 60]
2002	[56, 55, 57]	2	0	63	[58, 59, 60, 61, 63]
2337	[55]	2	0	62	[56, 57, 58, 59, 60, 61, 62]
782	[56, 55, 57, 58, 60]	0	1	59	[61, 59]
2134	[55]	1	4	61	[59, 60, 61]
504	[55, 57, 58, 59]	3	4	61	[61]
4336	[55, 56, 59]	1	0	61	[61]
4342	[55, 56]	1	3	59	[57, 61, 59]
729	[56, 55, 57, 59]	0	3	61	[58, 60, 61]
2212	[55, 56, 57, 58, 59]	2	0	63	[60, 61, 63]
2286	[55, 57, 56]	1	3	58	[58]
1689	[55, 57, 56]	2	3	61	[59, 58, 61]
96	[55, 56, 57, 58]	0	2	60	[59, 60]
499	[55]	3	0	57	[57]
1722	[55, 56]	1	2	57	[57]
3249	[55]	1	2	56	[56]
2059	[60, 55]	2	2	62	[56, 57, 58, 59, 62]
3198	[59, 60]	1	2	55	[55]
579	[55, 56]	0	4	61	[57, 58, 59, 60, 61]
3748	[55]	1	2	56	[56]
1480	[55]	1	0	56	[56]
155	[56, 55, 59]	0	4	58	[61, 62, 57, 58]
1887	[56, 55, 57, 59, 58, 60]	2	4	61	[61]
3696	[55, 56]	1	2	58	[57, 58]
2139	[55]	1	2	56	[56]
86	[55, 56, 57, 58]	0	2	61	[59, 60, 61]
1797	[55]	1	3	57	[57]
2239	[55, 56, 57, 58]	2	2	61	[59, 60, 61]
1979	[55, 56, 57]	2	2	61	[58, 62, 59, 60, 61]
2040	[60]	1	3	63	[63]
629	[56, 55]	0	0	61	[57, 58, 59, 60, 61]
2632	[55, 57]	1	2	58	[58]
2458	[55]	1	2	62	[62]
1803	[55]	1	2	56	[56]
2695	[55]	1	2	57	[57]
305	[55]	0	3	61	[56, 57, 58, 59, 60, 61]
767	[55]	3	2	56	[56]
785	[56, 55, 57, 58, 59]	0	0	61	[60, 61]
2525	[55]	1	2	61	[58, 56, 61]
465	[55, 57]	3	4	59	[59]
2163	[56, 55, 57]	1	4	58	[61, 58]
3972	[55]	1	0	56	[56]
2425	[55, 56, 57]	2	2	61	[58, 59, 60, 61]
4368	[57]	1	2	55	[55]
2529	[56]	2	0	62	[57, 58, 59, 55, 62]
3167	[55]	1	2	58	[56, 57, 58]
1582	[55, 57]	2	3	63	[58, 59, 62, 63]
169	[55, 57]	0	4	62	[56, 58, 59, 60, 61, 62]
143	[55, 56, 57]	0	4	61	[58, 59, 60, 61]
754	[56, 55, 57, 58, 59, 60]	0	0	61	[61]
604	[55, 56, 57, 58]	0	3	61	[59, 60, 61]
187	[55, 56, 59, 57]	0	0	61	[58, 60, 61]
2497	[56, 57, 58, 59]	2	2	61	[60, 62, 55, 61]
3973	[55]	1	2	58	[56, 57, 58]
2057	[55, 56, 57, 61, 58]	2	2	60	[59, 60]
1628	[55, 56]	1	0	58	[57, 58]
415	[55, 56, 57, 58, 59]	0	4	61	[60, 61]
3736	[55, 56]	1	2	58	[57, 58]
3752	[55]	1	2	58	[56, 57, 58]
141	[56, 55, 57, 58, 59, 60]	0	0	61	[61]
1715	[55, 57, 58, 56]	1	4	60	[60]
3686	[55, 56, 57]	1	2	62	[62]
242	[55, 56, 57, 58, 59]	0	0	61	[60, 61]
2252	[55]	2	4	58	[57, 60, 59, 61, 58]
77	[55, 56, 57, 58, 59, 60, 61]	0	2	62	[62]
1739	[55]	1	3	57	[57]
369	[55]	3	3	59	[56, 57, 58, 59]
2335	[55, 56, 57]	2	4	61	[58, 59, 60, 61]
117	[55, 56]	3	0	58	[57, 58]
261	[55, 56, 57]	3	4	61	[58, 61]
136	[55, 56]	0	3	62	[57, 58, 59, 60, 61, 62]
1583	[55]	2	0	61	[57, 58, 59, 63, 60, 56, 61]
835	[63, 55, 57]	0	2	59	[62, 56, 58, 60, 59]
4309	[55, 56, 57]	1	2	59	[58, 59]
2420	[62, 56, 55]	2	2	59	[57, 58, 59]
475	[56, 55, 57, 58]	0	0	60	[59, 60]
2871	[55, 56]	1	2	58	[57, 58]
784	[56, 55]	0	3	59	[57, 62, 61, 58, 59]
2932	[55]	1	2	56	[56]
334	[55, 57]	3	0	59	[59]
281	[55, 56, 57, 58, 59, 60]	0	3	62	[61, 62]
580	[55, 56, 57]	0	3	61	[58, 59, 60, 61]
2164	[56, 55]	2	3	60	[57, 59, 58, 61, 60]
1884	[56, 55, 57, 58, 59, 60]	2	2	61	[61]
101	[56]	0	0	62	[55, 57, 58, 59, 60, 61, 62]
3161	[56, 55]	1	2	58	[57, 58]
329	[55, 56]	0	3	61	[57, 58, 59, 60, 61]
414	[55, 56, 57, 58, 59, 60]	0	1	61	[61]
392	[55]	3	4	57	[57]
1573	[56]	1	2	62	[59, 62]
828	[55, 56, 57, 58, 59]	0	3	61	[60, 61]
2133	[56, 55, 57]	1	2	58	[58]
184	[55, 56, 57]	0	1	62	[58, 59, 60, 61, 62]
2007	[55, 56, 57, 58]	2	4	61	[59, 60, 61]
2283	[55, 60]	1	2	57	[58, 59, 57]
1692	[55, 59]	1	2	58	[56, 57, 58]
2350	[55, 62, 63, 58, 57, 56]	2	2	60	[59, 60]
1766	[60, 55]	1	4	58	[56, 57, 58]
3144	[57, 59]	1	2	58	[58]
569	[55, 56, 57, 58, 59, 60]	0	0	61	[61]
2431	[55, 56, 57, 58]	2	2	60	[59, 60]
317	[56]	0	3	61	[55, 57, 58, 59, 60, 61]
3740	[55, 56, 57]	1	2	62	[62]
446	[55, 56]	0	2	61	[57, 58, 59, 60, 61]
1785	[55, 57]	1	3	59	[58, 59]
1463	[63, 55]	3	1	57	[58, 56, 57]
173	[55]	3	4	57	[56, 57]
225	[55, 56, 57, 58, 59]	0	2	61	[60, 61]
364	[56, 60, 58, 59, 55]	0	4	62	[57, 62]
2419	[55, 57, 56, 58]	2	2	62	[59, 60, 61, 62]
3887	[57]	1	2	56	[58, 61, 55, 56]
436	[55, 56, 57, 58]	0	3	61	[59, 60, 61]
4348	[55]	1	2	59	[56, 58, 57, 59]
1700	[55, 56, 57]	1	2	58	[58]
4445	[55]	1	2	56	[56]
386	[55]	3	0	59	[59]
570	[55, 57]	0	2	61	[56, 58, 59, 60, 61]
2643	[55]	1	2	57	[57]
206	[56, 55, 57, 58, 59]	0	3	60	[60]
8	[55]	3	2	60	[60]
647	[56, 55]	0	4	61	[57, 58, 59, 61]
403	[55, 59]	3	1	58	[57, 58]
581	[55, 56, 57, 58]	0	0	61	[59, 60, 61]
178	[55, 56, 57, 58, 59, 60]	0	2	61	[61]
2259	[55]	2	2	61	[56, 57, 59, 58, 60, 61]
1895	[55, 56, 57, 58]	2	2	63	[59, 60, 61, 63]
2103	[55, 56, 57, 58, 59, 60]	2	4	63	[61, 63]
686	[55]	3	1	56	[56]
423	[55, 56, 57, 58, 59]	0	4	61	[60, 61]
3188	[55]	1	2	57	[57]
1709	[55, 57, 56, 58, 61, 59, 63]	2	0	60	[60]
2089	[55]	1	0	56	[56]
3689	[55, 56, 57]	1	2	62	[62]
3884	[58, 57, 56, 61]	1	2	55	[55]
2377	[55]	2	2	61	[56, 57, 58, 59, 60, 61]
408	[56, 55, 57]	0	3	61	[58, 59, 60, 61]
1398	[55, 56]	3	2	57	[57]
3697	[55, 57]	1	2	58	[56, 58]
1484	[55, 61, 58, 57, 56]	2	0	60	[59, 60]
2224	[55, 56, 57]	1	2	58	[58]
1670	[55]	1	0	59	[57, 59]
1930	[55, 56, 57, 58, 59, 60]	2	2	62	[61, 62]
525	[55, 57]	3	0	58	[61, 58]
324	[55, 56, 57, 58, 59]	0	2	62	[60, 61, 62]
1511	[58]	1	0	57	[59, 61, 60, 57]
2570	[58, 55, 56, 57, 59]	2	2	62	[60, 61, 62]
2074	[55, 56, 57, 58, 59]	2	1	61	[61]
3879	[58, 55, 56, 57]	2	2	63	[59, 61, 60, 63]
1613	[55, 56, 57]	2	0	63	[58, 59, 60, 63]
3777	[55]	1	2	56	[56]
1929	[55, 56]	1	2	58	[59, 57, 58]
2575	[56, 55, 57]	2	2	62	[58, 59, 61, 60, 62]
2533	[58]	2	0	63	[62, 56, 57, 60, 59, 55, 63]
1897	[55]	1	2	59	[57, 58, 59]
380	[55, 57]	3	2	59	[59]
2508	[56, 57, 58, 60]	2	2	55	[59, 62, 55]
330	[55, 56, 57, 58]	0	0	62	[59, 60, 62]
564	[55]	3	3	59	[57, 59]
3424	[55]	1	2	58	[56, 57, 58]
182	[55, 56, 57, 58, 59]	0	3	61	[61]
307	[55, 56, 57, 58, 59]	0	1	61	[60, 61]
468	[55, 57]	3	1	61	[58, 59, 61]
1711	[57]	1	4	59	[58, 59]
1319	[55]	3	3	57	[57]
1362	[55]	0	2	62	[56, 57, 58, 59, 60, 61, 62]
780	[56, 62]	0	3	61	[57, 58, 59, 60, 61]
90	[55]	0	2	61	[56, 57, 58, 59, 60, 61]
224	[55]	0	1	61	[56, 57, 58, 59, 60, 61]
1849	[55, 56]	1	2	58	[57, 58]
1935	[55, 56, 57, 58, 59]	2	3	61	[60, 61]
1639	[55, 56, 57, 58, 59, 60, 61]	2	3	63	[63]
1669	[55, 56, 57]	2	3	61	[58, 59, 60, 62, 61]
1870	[55]	1	1	59	[56, 57, 58, 59]
1954	[55, 56, 57, 58]	2	2	60	[59, 61, 60]
771	[56]	0	4	61	[55, 57, 59, 58, 60, 61]
1866	[55]	2	3	61	[56, 57, 58, 59, 60, 61]
3693	[55, 56]	1	2	58	[57, 58]
2339	[55]	1	2	59	[59]
3871	[55, 56, 57]	2	2	63	[58, 59, 61, 60, 63]
116	[55, 56, 59, 57]	0	3	62	[58, 60, 61, 62]
573	[55, 56, 57]	0	0	61	[58, 59, 60, 61]
412	[55, 56]	0	3	61	[57, 58, 59, 60, 61]
2003	[55]	1	2	58	[57, 58]
3000	[55]	1	2	58	[58]
223	[55, 56, 57]	0	0	61	[58, 59, 60, 61]
500	[59]	3	4	57	[55, 57]
2325	[55, 56, 57, 58, 59, 63]	2	0	60	[61, 60]
163	[55, 56, 57, 58, 59]	0	2	62	[60, 61, 62]
1276	[57]	3	3	55	[55]
556	[55]	3	3	58	[57, 58]
2428	[58]	2	2	59	[57, 55, 62, 63, 61, 60, 59]
3236	[55, 57]	1	2	58	[58]
724	[56]	0	4	61	[55, 57, 58, 59, 60, 61]
2108	[56, 55, 57]	2	3	63	[58, 59, 60, 61, 63]
3698	[55, 56]	1	2	58	[57, 58]
57	[62, 55, 56, 57, 58, 59, 60]	0	2	61	[61]
1563	[55, 56, 57, 60]	1	4	62	[62]
540	[59, 55]	3	3	58	[57, 58]
50	[55, 56, 57]	0	2	61	[58, 59, 60, 61]
1840	[55, 56, 57, 58]	2	3	63	[59, 60, 61, 63]
376	[59, 55, 57]	3	2	58	[58]
4353	[55]	1	2	57	[56, 58, 59, 57]
657	[61]	3	0	62	[62]
1537	[55, 56, 57, 59, 58, 60]	2	3	63	[61, 63]
3882	[58, 56]	1	2	57	[57]
2150	[55, 56, 57, 58, 59, 60]	2	1	61	[61]
1635	[55, 56]	1	3	57	[59, 57]
245	[55, 56, 57, 58, 60]	0	4	59	[59]
1522	[55, 57]	1	3	56	[56]
128	[55, 56]	0	3	62	[57, 58, 59, 60, 61, 62]
239	[55, 56, 57]	0	0	61	[58, 59, 60, 61]
2370	[55]	2	3	61	[58, 56, 57, 59, 60, 61]
1872	[55, 56, 57, 58]	2	0	61	[59, 60, 61]
1620	[59]	2	0	62	[57, 61, 55, 56, 58, 60, 62]
2329	[55, 56]	2	2	62	[57, 58, 59, 60, 61, 62]
1999	[55, 56]	2	1	61	[57, 58, 59, 60, 61]
2051	[55, 56, 57, 58, 59, 60]	2	2	61	[63, 61]
278	[55, 56, 57, 59, 58, 60, 61]	0	0	62	[62]
1557	[55, 57]	2	0	62	[61, 58, 59, 60, 56, 62]
2397	[55]	3	3	57	[56, 57]
1845	[57, 58, 59]	1	0	55	[55]
4374	[55, 56]	1	1	59	[57, 58, 59]
1987	[55]	1	2	57	[57]
1952	[55, 57]	2	0	63	[56, 58, 59, 60, 61, 63]
1260	[62, 55, 57]	3	3	59	[59]
389	[55, 56, 57]	0	3	61	[58, 59, 60, 61]
1855	[55, 56, 57, 58]	2	3	62	[59, 60, 61, 62]
1548	[55, 59]	1	4	63	[60, 63]
501	[55]	3	3	57	[57]
513	[59]	3	0	57	[55, 58, 57]
190	[55, 56]	0	3	61	[57, 58, 59, 60, 61]
624	[56, 55, 57, 58]	0	3	61	[59, 60, 61]
4323	[55]	1	2	56	[56]
3710	[55, 56, 57]	1	2	62	[62]
328	[55, 56, 57, 58, 59, 60, 61]	0	4	62	[62]
1746	[55, 56]	1	2	57	[57]
3805	[59, 55, 56, 60]	2	2	61	[57, 61]
1892	[55, 56, 57, 58, 59]	2	1	62	[60, 61, 62]
191	[55, 56, 57, 58, 59]	0	0	61	[60, 61]
3115	[57, 55, 60]	1	2	59	[58, 59]
2638	[55]	1	2	57	[57]
1672	[55, 59, 60]	1	2	58	[58]
552	[55, 56, 57]	0	3	61	[58, 59, 60, 61]
1608	[56, 55, 57, 58, 59, 60, 61]	2	3	62	[62]
93	[55, 56]	0	2	61	[57, 58, 59, 60, 61]
1585	[55, 56]	2	2	63	[57, 58, 59, 60, 61, 63]
164	[59, 55, 56]	0	3	62	[57, 58, 60, 61, 62]
61	[55]	3	2	59	[56, 57, 58, 59]
76	[55]	3	2	58	[56, 57, 58]
1905	[56, 55, 57, 58]	2	1	63	[59, 60, 61, 63]
2090	[56, 55, 57, 58, 59, 60]	2	1	63	[61, 63]
1360	[55]	3	2	56	[59, 56]
2193	[56, 55, 57]	2	2	61	[58, 59, 60, 61]
1955	[55, 58]	2	2	63	[57, 56, 59, 61, 60, 63]
1247	[55, 58]	3	4	59	[59]
157	[55, 56, 57, 58]	0	0	62	[59, 60, 61, 62]
1986	[56]	2	0	63	[55, 57, 58, 59, 60, 61, 63]
2264	[56, 55, 57, 58, 59, 60, 61]	2	2	62	[62]
109	[55, 56, 57, 58, 59, 60]	0	0	62	[61, 62]
2022	[55]	1	1	59	[56, 57, 58, 59]
665	[55, 56, 57, 58]	0	1	61	[59, 60, 61]
1937	[55]	2	1	62	[56, 57, 58, 59, 60, 61, 62]
1949	[55, 56, 57, 58]	2	1	60	[59, 63, 61, 60]
2442	[55, 56, 57, 58, 59]	2	2	60	[63, 61, 60]
2136	[55]	2	0	63	[57, 58, 59, 60, 61, 62, 63]
3764	[55]	1	2	57	[56, 57]
103	[56]	0	4	61	[55, 57, 58, 59, 60, 61]
303	[55, 56, 57, 58, 59, 60]	0	2	61	[61]
728	[56]	0	2	61	[55, 57, 58, 59, 60, 61]
2147	[55]	1	0	56	[56]
1983	[55]	1	1	58	[56, 57, 58]
2082	[56]	2	2	62	[55, 57, 58, 59, 60, 61, 62]
348	[56, 55, 57, 58, 59]	0	4	62	[61, 62]
1858	[55, 56, 57]	2	2	62	[58, 59, 60, 61, 62]
4318	[55]	1	2	59	[56, 57, 58, 59]
1822	[55]	1	2	58	[56, 57, 58]
1925	[55, 56]	2	1	62	[57, 58, 59, 60, 61, 62]
1372	[55]	3	2	56	[56]
113	[55, 56, 57]	0	0	62	[58, 59, 60, 61, 62]
471	[55, 56, 57]	3	0	59	[59]
2242	[55]	1	0	56	[57, 56]
2203	[55, 56, 57]	2	3	61	[58, 59, 60, 61]
3723	[55, 56]	1	2	57	[57]
2049	[55]	1	0	60	[56, 60]
84	[55]	0	3	61	[56, 57, 58, 59, 60, 61]
238	[55, 56, 57, 58]	0	3	61	[59, 60, 61]
413	[55, 56, 57, 58]	0	0	61	[59, 60, 61]
1645	[59, 55, 58, 56, 57]	2	2	61	[60, 61]
3745	[59, 58]	2	2	63	[60, 57, 56, 61, 62, 63]
2122	[55]	1	4	57	[56, 57]
470	[55, 56, 57]	0	3	61	[58, 59, 60, 61]
1932	[60]	1	0	63	[63]
498	[55, 56, 57]	0	3	61	[58, 59, 60, 61]
1377	[55]	3	2	56	[56]
2966	[55]	1	2	56	[56]
1847	[55]	2	2	62	[56, 57, 58, 59, 60, 61, 62]
1558	[57, 55, 56]	2	1	61	[58, 59, 63, 61]
1854	[60]	1	2	63	[63]
3296	[55]	1	2	58	[56, 57, 58]
1571	[55, 56]	1	2	63	[57, 63]
811	[60, 58]	3	4	57	[57]
119	[55, 56, 57]	0	4	62	[58, 59, 60, 61, 62]
1499	[55]	1	0	57	[56, 57]
3291	[62]	2	2	58	[57, 59, 63, 61, 58]
565	[59, 55]	3	0	57	[57]
1758	[55, 62, 56]	2	0	61	[57, 58, 59, 60, 61]
2035	[55, 59]	1	4	56	[56]
2406	[55, 56, 57, 58]	2	0	60	[59, 60]
2317	[55, 56, 57, 58, 59, 60]	2	0	62	[61, 62]
2346	[55]	1	1	57	[57]
267	[55, 56]	0	0	58	[62, 61, 60, 59, 58]
2379	[62]	2	4	61	[56, 55, 57, 58, 59, 60, 61]
