user_id	inter_seq	scene	cat	target	pred_path
8595	[127, 126, 124, 123, 135]	1	2	133	[129, 128, 130, 131, 132, 133]
5551	[135, 128]	2	1	129	[129]
6955	[123, 124, 126, 125, 127, 135, 128]	1	1	131	[129, 130, 131]
2649	[136, 123, 125, 126, 124, 127]	3	2	135	[131, 129, 128, 135]
4827	[127, 135, 124, 126, 132]	1	4	130	[133, 134, 128, 129, 130]
5969	[136, 123, 124, 126, 125, 127, 135, 128, 129, 130]	1	1	133	[131, 132, 133]
5927	[128]	1	1	130	[123, 124, 126, 135, 127, 129, 131, 130]
4617	[136, 123, 124, 126, 125, 127, 135, 128]	1	0	133	[129, 130, 131, 132, 133]
1620	[124, 123, 135, 136, 128, 126, 125, 127, 129]	3	1	133	[130, 131, 132, 133]
3210	[123, 124, 126]	2	1	131	[128, 131]
1509	[128, 127, 124, 136, 126, 129, 132, 135]	0	0	125	[130, 125]
6888	[123, 124, 126]	1	3	128	[125, 127, 135, 130, 131, 128]
7169	[136, 127, 123, 125]	2	2	135	[135]
892	[135]	0	0	128	[124, 129, 128]
917	[129]	0	3	135	[135]
6883	[123, 124, 126, 125]	2	0	127	[127]
7459	[136]	2	1	123	[123]
1643	[136]	0	1	123	[123]
7100	[136]	2	2	127	[123, 124, 127]
4852	[127, 135, 124, 126, 133]	1	1	131	[134, 132, 128, 129, 131]
3496	[136, 123, 124, 126]	3	1	129	[125, 127, 135, 128, 129]
7207	[136]	1	4	131	[135, 123, 126, 129, 128, 130, 125, 131]
6931	[123, 124]	2	4	135	[126, 125, 127, 135]
6151	[135, 127, 124, 126]	2	4	128	[128]
2421	[136, 123, 125, 135, 131, 126, 129, 124]	3	1	127	[128, 127]
2812	[136, 123, 125, 126]	3	4	128	[124, 131, 135, 127, 129, 128]
690	[136]	0	0	130	[135, 129, 128, 123, 124, 130]
2786	[136, 123, 125, 126, 124, 135, 127, 131, 129]	3	1	128	[128]
7519	[136]	2	2	123	[125, 127, 123]
1397	[123, 124]	0	0	127	[126, 129, 135, 128, 127]
7035	[129]	2	1	135	[128, 135]
2490	[136]	3	1	128	[123, 125, 126, 124, 135, 127, 131, 129, 128]
7081	[136, 135, 128]	2	4	124	[127, 124]
7785	[123, 127]	2	1	129	[124, 126, 129]
2856	[136, 123, 125, 126, 124]	3	1	128	[127, 135, 129, 128]
1642	[136, 123]	0	1	126	[124, 126]
6059	[136, 125, 127, 135, 124]	1	1	131	[123, 126, 128, 129, 131]
7203	[136]	2	0	127	[123, 127]
3394	[136, 126, 123]	0	1	130	[124, 125, 130]
5831	[136, 127, 135]	1	1	129	[123, 131, 128, 129]
1063	[136, 131, 130]	0	3	128	[123, 128]
2360	[136, 123, 125, 126, 135, 127, 129, 128]	3	1	130	[131, 130]
5118	[130, 123, 124]	1	1	133	[126, 128, 135, 127, 129, 131, 132, 133]
8540	[136, 123, 124, 126, 125, 127, 135]	1	1	129	[128, 129]
6490	[129, 128, 135]	2	3	131	[127, 131]
6367	[136, 123]	2	3	126	[124, 126]
3882	[123, 125, 126, 124]	3	1	127	[128, 131, 129, 135, 127]
5266	[123, 124, 126, 128, 135, 127]	1	1	133	[129, 131, 130, 132, 133]
278	[135]	0	1	124	[124]
7492	[136, 125]	2	1	128	[127, 135, 123, 128]
3916	[127, 123, 126]	3	1	129	[128, 129]
8377	[134]	2	1	133	[132, 133]
2478	[136]	3	1	127	[123, 125, 135, 126, 124, 131, 129, 128, 127]
3318	[123, 124]	2	2	131	[126, 128, 131]
6356	[127]	2	1	136	[135, 136]
852	[124]	0	1	127	[127]
3805	[136]	2	2	124	[123, 124]
43	[136, 123, 124, 126, 125]	0	4	133	[127, 135, 128, 129, 130, 131, 132, 133]
1605	[136, 123, 124, 126, 128]	0	2	131	[135, 127, 129, 131]
3999	[127, 123, 126]	3	1	129	[128, 129]
2470	[136, 123, 125, 126, 124]	3	1	127	[128, 131, 129, 135, 127]
5516	[136]	2	1	124	[135, 127, 124]
8190	[136]	2	1	123	[123]
5584	[135, 128]	2	1	129	[129]
3367	[136]	3	2	129	[123, 125, 126, 124, 135, 127, 131, 128, 129]
2571	[136, 123, 125, 126, 124, 135, 131, 129]	3	3	128	[128]
1621	[136, 123, 124, 126, 127, 135, 130, 128, 129]	3	4	134	[134]
5102	[136]	2	1	129	[129]
1354	[135]	0	4	129	[129]
1055	[131]	0	4	130	[130]
3117	[136]	2	0	123	[123]
2537	[136, 123, 125]	3	1	128	[126, 124, 135, 131, 129, 127, 128]
6979	[123, 124, 126]	1	2	129	[125, 127, 135, 128, 129]
814	[135]	0	1	127	[127]
4825	[127, 135, 124, 126, 134]	1	3	129	[132, 133, 130, 131, 129]
5396	[136, 132, 131, 125, 123, 124, 126, 127, 135, 128]	1	3	130	[130]
7873	[126, 123]	2	1	135	[125, 135]
1795	[136, 123, 124, 126, 128]	0	1	133	[135, 127, 129, 131, 130, 132, 133]
4033	[127, 123]	3	1	126	[128, 130, 126]
6501	[127]	2	1	135	[135]
2483	[136, 123]	3	1	128	[125, 126, 124, 135, 127, 131, 129, 128]
1164	[124, 135]	0	3	128	[129, 128]
1985	[135]	0	1	128	[128]
1343	[135, 129, 128, 136, 124, 123]	0	4	130	[126, 127, 130]
5303	[136, 126, 125, 123]	1	1	133	[124, 127, 135, 128, 129, 130, 131, 132, 133]
46	[123, 124, 126, 136]	2	1	125	[125]
3867	[123, 124, 136]	3	1	133	[131, 130, 129, 126, 125, 127, 128, 134, 133]
7803	[123, 127]	2	1	128	[124, 126, 128]
3964	[127]	3	1	129	[123, 126, 128, 129]
4440	[136, 123, 124, 127, 128, 126, 135]	3	0	133	[130, 129, 131, 132, 133]
3768	[126]	3	1	128	[124, 135, 127, 131, 129, 128]
7171	[136, 125, 127]	2	0	128	[135, 123, 128]
4036	[127, 123]	3	1	129	[126, 128, 129]
1830	[132]	3	1	133	[133]
5628	[136]	2	1	130	[123, 130]
4531	[123, 136, 124, 126, 125, 127, 135, 128, 129]	3	1	133	[130, 131, 132, 133]
5875	[136, 127]	1	1	129	[135, 123, 131, 128, 129]
5233	[136]	2	1	123	[123]
3832	[128]	3	4	136	[129, 136]
7819	[123, 127, 135]	2	1	129	[124, 126, 129]
7132	[136]	2	3	123	[123]
616	[135]	0	3	129	[124, 128, 123, 129]
4935	[124, 126]	1	4	130	[135, 127, 128, 129, 131, 130]
1888	[136, 123, 124, 135, 129, 128, 127, 131]	0	1	130	[130]
4279	[136]	2	4	123	[123]
7152	[136]	2	4	123	[123]
8576	[135]	1	1	133	[127, 126, 124, 123, 129, 128, 130, 131, 132, 133]
727	[135]	0	2	129	[124, 128, 129]
7490	[136, 125, 127, 135]	2	4	123	[123]
7343	[136, 125, 127]	2	1	129	[135, 123, 129]
5631	[136, 123, 124, 127, 135]	1	1	128	[126, 125, 128]
2907	[136, 123, 125, 126, 124, 131, 129]	3	1	135	[128, 127, 135]
4410	[133, 136, 123, 124, 126, 125, 127, 135, 128, 129]	1	4	131	[130, 131]
1711	[136, 123, 128]	3	0	131	[124, 126, 125, 135, 131]
4497	[136, 123]	2	1	126	[124, 126]
2425	[136, 123, 125, 126, 135, 124, 131, 129]	3	1	130	[128, 130]
1039	[131]	0	3	123	[127, 135, 124, 129, 123]
672	[135, 123, 129, 124]	0	1	128	[128]
7110	[128, 132, 135, 129]	2	0	136	[130, 131, 136]
8181	[127]	2	1	130	[135, 136, 123, 124, 130]
3965	[127, 123, 126]	3	1	129	[128, 129]
4040	[130, 129, 128]	3	1	123	[126, 123]
5305	[136, 126, 124, 125, 127, 135, 128, 123, 131, 130]	1	1	132	[129, 134, 132]
398	[136]	0	1	123	[123]
2096	[136, 130, 123, 125, 126]	3	1	129	[124, 135, 127, 131, 129]
4767	[136]	2	1	123	[123]
7120	[126]	2	4	123	[123]
2378	[136, 123, 125, 126, 124, 131, 129, 128]	3	1	127	[135, 127]
3945	[127, 123, 126, 128]	3	4	129	[129]
5563	[135, 128]	2	4	129	[129]
4414	[136]	3	1	124	[123, 124]
1449	[136]	0	3	135	[135]
4637	[136, 123, 124, 126, 125]	1	4	133	[127, 128, 135, 129, 130, 131, 132, 133]
636	[135, 123, 124]	0	1	129	[129]
2625	[136]	3	4	128	[135, 123, 125, 126, 124, 127, 131, 129, 128]
2630	[136, 123, 125, 126, 124, 135]	3	0	127	[131, 129, 128, 127]
4485	[136, 124, 126, 127, 135, 128, 129, 130, 131]	3	0	133	[132, 133]
7033	[129, 128]	2	1	135	[135]
7151	[123, 128, 124, 126]	2	2	127	[135, 127]
6967	[123, 124, 126, 136, 125, 127, 135, 128, 129, 131, 130]	1	1	133	[132, 133]
5700	[136, 125, 123]	2	4	126	[130, 126]
8364	[123]	2	4	126	[126]
7806	[123, 127, 124]	2	4	128	[126, 128]
1500	[126]	0	4	127	[124, 123, 128, 135, 127]
4905	[135, 127, 124]	1	0	131	[126, 132, 134, 133, 128, 129, 131]
1486	[135]	0	0	129	[124, 128, 129]
2244	[136, 123, 125, 126, 124, 127, 128, 131]	3	3	129	[129]
2897	[136, 123, 125]	3	1	127	[126, 128, 124, 131, 129, 135, 127]
1357	[126, 123, 124, 129, 128]	0	1	127	[135, 127]
8376	[136, 130, 123, 135, 126, 129, 131, 127]	1	1	128	[124, 128]
6326	[136, 125]	1	4	131	[127, 135, 123, 124, 126, 128, 129, 131]
841	[135]	0	1	127	[127]
2453	[136, 123, 125, 126, 124, 135, 127]	3	1	128	[131, 129, 128]
2225	[123]	0	3	136	[136]
6693	[136]	2	4	128	[135, 127, 123, 128]
341	[136]	0	1	123	[123]
4103	[127, 123, 126, 128]	3	1	129	[129]
4284	[123, 136]	3	1	127	[124, 126, 125, 127]
8359	[136, 123, 124, 126, 125, 127, 128]	1	1	135	[135]
4673	[136, 123, 124, 126]	1	4	135	[125, 127, 135]
1715	[136, 123, 124, 126]	3	1	132	[128, 135, 127, 129, 131, 130, 125, 132]
6799	[123, 124]	2	3	126	[126]
4384	[135, 125, 123, 124, 126]	2	2	128	[127, 128]
6050	[136, 125, 127, 135, 123, 124, 126, 128, 131]	1	2	129	[129]
3491	[123]	3	1	124	[124]
5026	[126, 124, 123, 130, 131, 129, 127]	1	1	135	[135]
1011	[135, 136, 131, 129, 127, 123, 128, 124, 130]	0	0	132	[132]
880	[136, 123, 124, 126, 128, 135, 127, 129, 131, 130]	0	1	133	[132, 133]
7584	[124, 136]	2	4	127	[123, 127]
7176	[136]	2	1	129	[125, 127, 135, 123, 129]
5698	[136, 125, 123, 130]	2	3	126	[126]
1019	[135]	0	1	127	[127]
4241	[136, 123, 124, 126, 125, 127, 135, 128]	3	1	133	[129, 130, 131, 132, 133]
5329	[136, 135, 127, 128, 129, 123, 130, 131, 124, 126, 125, 133]	1	1	134	[134]
5835	[127, 123, 135]	2	2	132	[129, 132]
6284	[136, 123, 124]	2	4	127	[126, 125, 127]
5168	[126, 124, 123, 128]	1	1	131	[135, 127, 129, 131]
2191	[136, 123, 125, 126, 124, 131, 129]	3	3	127	[128, 135, 127]
7123	[123, 124, 126, 128]	2	1	127	[135, 127]
6734	[136, 123, 128, 124]	2	0	127	[126, 125, 127]
1135	[136]	0	2	124	[124]
2259	[123]	1	3	133	[124, 126, 128, 135, 127, 129, 131, 130, 132, 133]
6728	[136]	2	2	123	[123]
637	[135, 136, 128, 123, 129]	0	1	130	[124, 126, 127, 131, 130]
7831	[123]	2	1	128	[127, 124, 126, 128]
2663	[136, 123, 125, 126, 124, 135, 127]	3	2	131	[128, 129, 131]
1150	[136, 123, 124]	0	1	130	[126, 125, 127, 135, 128, 129, 130]
5018	[126, 124]	2	0	135	[123, 128, 135]
6539	[135]	2	0	127	[127]
4622	[136, 123, 124, 126]	1	1	133	[125, 127, 135, 128, 129, 130, 131, 132, 133]
1321	[136, 123, 124, 126, 129, 127]	0	2	128	[135, 128]
4092	[127, 126]	3	1	129	[123, 128, 129]
573	[136, 123]	0	1	126	[124, 126]
7856	[123]	2	1	126	[127, 124, 129, 126]
4418	[136, 124]	3	1	134	[126, 135, 127, 128, 130, 131, 132, 133, 134]
5255	[136, 123, 127, 135, 125, 128, 130]	1	1	126	[129, 124, 126]
1881	[136, 127]	0	4	123	[123]
4738	[136, 123, 124, 126, 125]	1	1	132	[127, 135, 128, 129, 130, 131, 132]
2846	[136]	3	4	128	[123, 125, 126, 124, 131, 135, 127, 129, 128]
3440	[136]	3	2	123	[123]
8644	[124, 123, 131, 129, 127, 135]	1	2	133	[128, 133]
1378	[136, 135, 123, 124, 126, 127]	0	1	130	[130]
4599	[136, 123, 124, 126, 125, 127]	1	1	130	[135, 128, 129, 130]
428	[136, 123, 124, 126, 125]	0	1	131	[132, 133, 134, 127, 135, 128, 129, 131]
378	[136, 124, 126, 135, 127, 128, 129, 130, 131]	3	1	134	[132, 133, 134]
2556	[136, 123, 125, 126, 124, 131, 135]	3	3	128	[127, 129, 128]
4810	[135, 127, 126, 124, 132, 133, 134, 129]	1	1	128	[131, 128]
2500	[136, 123, 125, 126, 124, 135, 131, 129]	3	1	127	[128, 127]
3304	[123, 124, 126, 128]	2	3	131	[131]
8567	[127, 135, 126, 124, 123, 128, 129]	1	1	130	[130]
594	[136, 123]	0	1	133	[124, 126, 128, 135, 127, 129, 131, 130, 132, 133]
7791	[123, 127, 124]	2	0	129	[126, 129]
6170	[136]	2	3	123	[123]
6332	[129, 128]	2	2	135	[135]
6606	[136]	2	3	123	[123]
1192	[136, 123]	0	4	130	[124, 126, 131, 129, 127, 135, 128, 125, 130]
4064	[127, 123]	3	1	129	[126, 130, 129]
4075	[127, 123, 126, 128]	3	1	129	[129]
7431	[136]	2	1	123	[123]
660	[135]	0	1	130	[129, 123, 128, 124, 136, 126, 127, 131, 130]
5477	[136, 125, 124, 126, 123, 127, 135, 131]	1	1	133	[128, 130, 129, 132, 133]
5693	[136, 125]	2	1	124	[123, 130, 124]
890	[124, 135, 129, 128, 136, 126, 123, 127]	0	2	131	[131]
3563	[136]	3	1	123	[123]
6315	[129, 128]	2	0	127	[127]
1114	[136, 123]	0	0	135	[124, 135]
4447	[136, 123, 124]	3	1	133	[126, 127, 135, 128, 129, 130, 131, 132, 133]
1443	[123]	3	4	134	[133, 134]
4558	[123]	2	2	124	[124]
5208	[136, 125, 127, 135, 128, 129, 131, 124, 132]	1	0	126	[126]
5930	[125, 136, 127]	1	2	129	[135, 124, 123, 126, 128, 131, 129]
748	[123]	0	1	136	[136]
8669	[123, 124]	2	1	126	[126]
6275	[123, 127]	2	1	125	[124, 126, 125]
3896	[123, 125, 126, 124]	3	3	131	[135, 128, 127, 129, 131]
5369	[123, 124, 126, 128, 135, 127, 129, 131, 130, 132]	1	1	133	[133]
981	[135, 124, 129]	0	1	128	[128]
6662	[126, 136, 127, 128, 130, 125, 132]	1	1	133	[133]
6066	[136, 125, 127, 135, 124, 123]	1	2	128	[126, 128]
2450	[136, 135, 123, 125]	3	3	128	[126, 131, 124, 129, 127, 128]
1886	[136, 124]	0	4	123	[123]
6946	[123, 124, 126, 125]	2	0	135	[127, 135]
6317	[136, 125, 127, 135]	1	2	131	[123, 124, 126, 128, 129, 131]
1591	[136, 135, 129, 123, 126]	0	0	132	[124, 128, 127, 132]
5779	[136, 123, 131, 130, 129, 128]	1	1	135	[135]
274	[128]	0	1	129	[129]
8580	[135, 127, 123, 126, 124, 129, 128, 130, 131]	1	1	133	[132, 133]
7823	[123]	2	1	129	[127, 124, 126, 129]
370	[136, 124, 126, 127, 135]	3	1	133	[128, 129, 130, 131, 132, 133]
5798	[136, 123, 127, 135, 131, 128]	1	1	129	[129]
3327	[136, 123, 125, 127]	3	3	126	[128, 135, 124, 126]
6760	[136, 127]	2	1	135	[135]
579	[136, 123, 124]	0	1	129	[129]
5535	[136, 123]	2	1	127	[124, 126, 125, 127]
7865	[123, 127, 124]	2	1	126	[126]
6031	[135]	2	0	129	[127, 124, 126, 129]
6010	[130, 136, 126]	2	2	125	[124, 125]
2813	[136]	3	0	127	[123, 125, 126, 124, 135, 131, 129, 128, 127]
3407	[123, 124]	2	1	131	[126, 131]
5099	[136, 125, 127, 135, 129, 128, 131, 123, 124]	1	1	126	[126]
8221	[135]	2	1	123	[123]
8572	[127, 135, 126, 124, 123, 129, 128]	1	1	133	[130, 131, 132, 133]
4955	[123, 124, 126, 128, 127, 135, 129, 131, 130, 132]	1	1	133	[133]
511	[123]	0	1	128	[127, 128]
2318	[136, 123]	3	4	126	[125, 135, 127, 128, 129, 131, 126]
6758	[136]	2	0	128	[123, 124, 126, 128]
2741	[136, 123, 125, 126, 124, 135, 127, 131]	3	1	128	[129, 128]
6941	[136, 125, 127, 135, 124]	1	1	131	[123, 126, 128, 129, 131]
7259	[123, 124, 126, 128, 135]	1	4	133	[127, 129, 131, 130, 132, 133]
4470	[136]	3	4	133	[124, 126, 135, 127, 128, 130, 131, 129, 132, 133]
1406	[123]	0	1	126	[128, 135, 124, 126]
2918	[136, 123, 125, 126, 124, 135, 127, 128, 131]	3	1	129	[129]
8263	[136, 123, 124, 135, 127]	1	3	131	[126, 125, 128, 129, 130, 131]
2382	[136, 123, 125, 126, 124, 135, 131]	3	1	128	[127, 129, 128]
5932	[123, 124]	1	3	130	[126, 128, 135, 127, 129, 131, 130]
1980	[135, 128, 129, 136, 123, 124, 126, 125]	0	1	130	[127, 130]
4051	[127, 123, 126]	3	1	130	[129, 130]
3787	[123]	3	0	124	[124]
4876	[123, 124, 126]	1	1	133	[128, 135, 127, 129, 131, 130, 132, 133]
1977	[135, 123, 136, 128]	0	1	129	[129]
6324	[125]	1	3	128	[136, 127, 135, 124, 123, 126, 129, 131, 128]
1454	[123, 135]	0	4	131	[136, 126, 131]
8508	[123, 128, 124, 127, 129]	2	2	131	[131]
3052	[136, 123, 125, 126]	3	1	127	[124, 135, 131, 129, 128, 127]
5410	[136, 132]	1	1	129	[131, 125, 123, 126, 124, 135, 127, 128, 129]
4842	[124, 126, 128, 135, 127, 129, 131, 130, 132]	1	2	133	[133]
2582	[136, 123, 125, 126, 124, 131, 129, 128, 135]	3	3	127	[127]
2484	[136]	3	1	127	[123, 125, 126, 124, 131, 129, 128, 135, 127]
985	[135, 124, 129]	0	0	136	[128, 126, 136]
1304	[135, 123, 128]	0	2	124	[129, 124]
5947	[127, 135]	2	0	124	[123, 124]
5536	[135]	2	1	123	[128, 129, 123]
5786	[131, 136, 123]	2	0	127	[127]
1780	[131, 124, 127, 123, 135, 129, 128]	1	1	133	[133]
669	[135, 136, 123, 128, 129]	0	1	131	[124, 125, 126, 127, 130, 131]
7064	[129]	2	2	135	[128, 135]
7740	[136, 135, 132, 127]	2	0	129	[128, 129]
5773	[123, 124, 126, 128, 135, 127, 129, 131]	1	1	133	[130, 132, 133]
760	[136]	0	1	123	[123]
3872	[136, 123, 124, 126, 125, 127, 128, 131]	3	1	130	[130]
8398	[123, 136, 124, 125, 127, 135, 128, 129, 130, 131, 126, 132]	1	1	133	[133]
1696	[135, 124, 129]	0	0	126	[128, 126]
7154	[124, 126, 123, 127]	2	2	135	[135]
6024	[135, 127, 124, 126]	2	1	128	[128]
1467	[136, 123, 124]	0	1	127	[126, 128, 129, 135, 127]
5437	[136, 132, 123, 125, 131, 126, 128, 130, 129]	1	1	127	[124, 127]
6892	[123, 124]	2	3	127	[126, 125, 127]
6611	[126]	2	1	135	[123, 124, 125, 127, 135]
7510	[136, 125, 127]	2	4	129	[135, 123, 129]
6064	[136, 123, 124]	2	0	129	[128, 129]
3409	[123, 124, 126]	2	1	128	[128]
4060	[123, 127, 126, 130]	3	1	128	[128]
6012	[135]	1	0	127	[136, 131, 130, 129, 128, 127]
8599	[123, 124, 128]	1	2	129	[135, 127, 132, 133, 129]
5972	[125, 127, 135, 124, 123, 126]	1	0	130	[128, 129, 130]
4049	[127, 123, 126]	3	1	129	[128, 129]
2308	[136, 125, 123, 126, 129, 124]	3	1	127	[135, 131, 128, 127]
4920	[128, 127, 135, 126, 124, 132, 133, 134, 129]	1	4	130	[130]
5595	[135, 129]	2	3	124	[128, 123, 124]
2633	[136, 123, 125, 126, 124]	3	4	135	[127, 131, 129, 128, 135]
713	[124, 135, 127, 136]	0	3	123	[123]
3504	[130, 125, 123, 124, 128]	2	1	127	[135, 127]
4010	[127]	3	3	126	[130, 129, 128, 126]
861	[127]	0	4	135	[135]
4460	[136, 124, 126]	3	0	133	[135, 127, 128, 130, 131, 129, 132, 133]
5474	[123, 124]	1	1	133	[126, 128, 135, 127, 129, 131, 130, 132, 133]
2429	[136, 123, 125, 126, 124, 135, 127, 131, 129]	3	1	128	[128]
6399	[127, 135]	2	1	136	[136]
774	[136, 135]	0	3	124	[127, 124]
1811	[123, 124, 127, 132, 135]	0	4	130	[126, 130]
5877	[136, 127, 135, 123, 131]	1	1	129	[128, 129]
6250	[125, 136, 127, 135, 123, 124, 126, 128, 129]	1	2	131	[131]
5828	[127]	2	1	132	[129, 132]
5252	[126]	2	1	123	[124, 123]
4856	[127, 135, 124, 126, 132, 133, 134, 130, 129]	1	4	131	[131]
6976	[123, 126]	2	1	124	[125, 127, 135, 124]
1335	[135]	0	1	129	[129]
4115	[127, 123]	3	1	129	[126, 128, 129]
1228	[136]	0	1	126	[123, 124, 130, 126]
5533	[135, 128]	2	1	129	[129]
2583	[136, 123, 125, 126, 124, 135, 127, 131, 129]	3	2	128	[128]
5317	[125, 127, 124, 126, 136, 135, 128, 129, 130, 131, 132]	1	1	134	[133, 134]
8667	[128, 129, 130]	2	1	131	[123, 124, 131]
1942	[136, 123]	0	3	124	[124]
206	[129, 124, 135, 123, 127, 136, 126]	0	0	130	[128, 131, 130]
6929	[123, 124, 126, 125, 127, 135, 136]	1	3	130	[128, 129, 130]
8335	[136, 123]	2	1	124	[124]
1742	[125, 126, 124, 123, 136, 134, 128, 133]	3	1	135	[132, 131, 130, 129, 135]
1098	[135, 124]	0	4	129	[128, 129]
838	[135]	0	4	127	[127]
6153	[135, 127, 124, 126]	2	2	128	[128]
7331	[136, 123, 135, 127, 124, 125, 126]	1	0	128	[130, 129, 128]
1682	[123, 124]	0	4	129	[129]
6916	[136, 123, 129]	2	1	127	[128, 135, 127]
8560	[135, 127, 123, 124, 126, 128]	1	1	133	[129, 130, 131, 132, 133]
828	[127]	0	2	135	[135]
7051	[136]	2	0	123	[123]
1735	[123, 125]	3	0	130	[126, 124, 136, 134, 127, 135, 128, 129, 130]
762	[127, 135, 124, 136, 123, 126, 125, 128]	0	1	130	[129, 130]
3223	[123, 124, 126]	2	0	128	[128]
1005	[136, 123, 124, 126, 132, 128]	0	1	133	[135, 127, 129, 130, 131, 133]
1525	[126, 136, 123, 125]	0	0	127	[124, 127]
1394	[131]	0	3	130	[130]
4790	[136]	2	1	128	[123, 124, 126, 128]
8554	[127, 135]	1	1	133	[126, 124, 123, 128, 129, 130, 131, 132, 133]
1001	[136, 123, 124, 126, 127, 135, 128]	0	1	129	[131, 129]
2393	[136, 123, 125, 126, 124]	3	1	127	[135, 129, 131, 128, 127]
380	[136]	0	1	123	[123]
2521	[136, 123, 125, 126, 124, 131, 129, 135, 127]	3	1	128	[128]
7042	[123, 124, 126, 128, 135, 127]	1	3	131	[129, 131]
2090	[136, 135, 123]	0	1	127	[124, 127]
6398	[136, 123, 131]	1	1	132	[124, 125, 127, 135, 130, 128, 129, 132]
952	[135]	0	1	129	[129]
6939	[123, 124, 126, 125]	2	1	127	[127]
4503	[136, 124, 126, 135, 127, 128]	3	1	133	[129, 130, 131, 132, 133]
6860	[136, 123]	2	4	124	[135, 127, 126, 124]
1027	[135]	0	0	123	[129, 128, 136, 123]
4419	[136, 124, 126, 135, 127]	3	4	133	[128, 130, 131, 129, 132, 133]
858	[127]	0	0	135	[135]
4915	[127, 135, 124]	1	4	131	[126, 132, 133, 134, 128, 129, 131]
212	[123, 136, 125, 124, 127]	3	1	135	[135]
705	[124, 128, 135, 129]	0	1	127	[127]
6964	[123, 124, 126, 125, 127]	2	1	135	[135]
1356	[128, 136]	0	1	127	[135, 123, 124, 126, 125, 127]
6015	[123, 124]	1	1	133	[126, 128, 135, 127, 129, 131, 130, 132, 133]
